,Data,precipitacao_observada,Horario,Datetime,prec_prev_Maceio,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maceio,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-01 12:00:00,2021-09-01,0.0,12:00:00,2021-09-01 12:00:00,0.877577,0.0325892,3.19108,0.690337,0.981142,2.99911,0.0119215,3.21112,0.0603108,19.9843,20.2596,19.6041,19.7823,20.3561,19.0741,20.0948,19.9716,20.5481
2021-09-01 13:00:00,2021-09-01,0.0,13:00:00,2021-09-01 13:00:00,0.900528,0.0359355,3.23559,0.73211,0.990817,3.08039,0.0176294,3.234,0.0617666,20.9598,21.3407,20.6836,20.8607,21.304,20.7412,21.2747,20.9074,21.528
2021-09-01 14:00:00,2021-09-01,0.0,14:00:00,2021-09-01 14:00:00,0.907734,0.0361873,3.27856,0.738705,0.99924,3.11102,0.0187551,3.28971,0.0617869,21.4589,21.8922,21.065,21.3234,21.8398,21.0727,21.8148,21.3205,22.1053
2021-09-01 15:00:00,2021-09-01,0.0,15:00:00,2021-09-01 15:00:00,0.0499905,0.00589751,0.116986,0.0757376,0.0279476,0.159396,0.00941095,0.0898986,0.00296939,21.6022,22.0947,20.6379,21.4687,21.9458,20.6049,22.0435,20.8889,22.2642
2021-09-01 16:00:00,2021-09-01,0.0,16:00:00,2021-09-01 16:00:00,0.0673287,0.00811736,0.131686,0.0849715,0.0473014,0.161692,0.00998875,0.10383,0.00646678,21.3511,22.0677,20.5208,21.1893,21.648,20.4833,21.9402,20.6969,22.3205
2021-09-01 17:00:00,2021-09-01,0.0,17:00:00,2021-09-01 17:00:00,0.0685467,0.0100207,0.0917377,0.0799801,0.0514668,0.123262,0.0097709,0.0611041,0.00916033,21.3684,21.8409,21.2194,21.039,21.7134,21.0193,21.9968,21.5139,21.9252
2021-09-01 18:00:00,2021-09-01,0.0,18:00:00,2021-09-01 18:00:00,0.0498054,0.00772143,0.069211,0.0540483,0.041934,0.086221,0.00719357,0.0519357,0.00766697,21.5512,22.0299,21.2831,21.3782,21.8893,21.2996,21.9765,21.4598,22.231
2021-09-01 19:00:00,2021-09-01,0.0,19:00:00,2021-09-01 19:00:00,0.009516,0.00215529,0.0100017,0.00304163,0.0129046,0.00263667,0.000907844,0.0151274,0.00271384,21.2371,21.7894,20.9926,21.0963,21.5442,21.0309,21.7378,21.1528,21.9861
2021-09-01 20:00:00,2021-09-01,0.0,20:00:00,2021-09-01 20:00:00,0.0,0.0,3.45707e-05,0.0,0.0,4.76837e-07,0.0,0.000112295,0.0,20.2894,21.0007,20.0804,20.1627,20.6205,20.1139,20.9313,20.2776,21.2164
2021-09-01 21:00:00,2021-09-01,0.0,21:00:00,2021-09-01 21:00:00,0.0626614,0.00513042,0.277604,0.0999256,0.0394377,0.369153,0.0122806,0.207721,0.00167042,19.3215,20.3987,19.5458,19.7064,19.7224,19.5826,20.3109,19.7654,20.6216
2021-09-01 22:00:00,2021-09-01,0.0,22:00:00,2021-09-01 22:00:00,0.0627096,0.00515034,0.277721,0.0999814,0.0394638,0.369335,0.0122846,0.207774,0.00170286,18.8714,20.1763,18.624,18.8274,19.273,18.6249,20.0315,19.0354,20.4169
2021-09-01 23:00:00,2021-09-01,0.0,23:00:00,2021-09-01 23:00:00,0.0627096,0.00515034,0.277721,0.0999814,0.0394638,0.369335,0.0122846,0.207774,0.00170286,18.7874,19.8115,18.5406,18.7724,19.1519,18.6131,19.7141,18.9002,20.0407
2021-09-02 00:00:00,2021-09-02,0.0,00:00:00,2021-09-02 00:00:00,4.81606e-05,1.99229e-05,0.00011754,5.57303e-05,2.61068e-05,0.000182867,4.02331e-06,5.24521e-05,3.24398e-05,18.6443,19.6785,18.3136,18.5637,19.0794,18.2762,19.5549,18.7275,19.8966
2021-09-02 01:00:00,2021-09-02,0.0,01:00:00,2021-09-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2135,19.4463,17.8281,18.27,18.5875,17.9336,19.349,18.3737,19.7203
2021-09-02 02:00:00,2021-09-02,0.0,02:00:00,2021-09-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8643,19.1166,17.6928,17.9948,18.3509,17.9798,19.0377,18.1108,19.3449
2021-09-02 03:00:00,2021-09-02,0.0,03:00:00,2021-09-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0677,18.7644,17.1957,17.5814,17.2015,17.7397,18.6775,17.727,19.0393
2021-09-02 04:00:00,2021-09-02,0.0,04:00:00,2021-09-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3389,18.7615,16.6095,17.5791,17.7886,17.0477,18.7164,17.6415,18.9687
2021-09-02 05:00:00,2021-09-02,0.0,05:00:00,2021-09-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0326,18.6917,15.8512,16.1876,16.379,15.8015,18.7019,16.2469,18.789
2021-09-02 06:00:00,2021-09-02,0.0,06:00:00,2021-09-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8025,18.5185,15.7486,15.7762,16.2133,15.7724,18.5355,16.1353,18.6051
2021-09-02 07:00:00,2021-09-02,0.0,07:00:00,2021-09-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8835,18.438,15.5156,15.9542,16.2473,15.5889,18.4279,16.0463,18.5793
2021-09-02 08:00:00,2021-09-02,0.0,08:00:00,2021-09-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3668,18.2111,16.6723,17.0987,16.0821,17.3429,18.152,16.5119,18.3918
2021-09-02 09:00:00,2021-09-02,0.0,09:00:00,2021-09-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2189,17.8449,16.5549,16.7442,16.1329,17.0199,17.7304,16.6837,18.0722
2021-09-02 10:00:00,2021-09-02,0.0,10:00:00,2021-09-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.388,17.793,17.4445,17.3106,17.7657,17.6059,17.6612,17.527,18.07
2021-09-02 11:00:00,2021-09-02,0.0,11:00:00,2021-09-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5399,19.631,19.4407,19.517,19.8739,19.659,19.6394,19.5691,19.821
2021-09-02 12:00:00,2021-09-02,0.0,12:00:00,2021-09-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8699,21.9348,21.6868,21.7607,22.2778,21.7903,21.9059,21.8932,22.1931
2021-09-02 13:00:00,2021-09-02,0.0,13:00:00,2021-09-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6561,23.747,23.3733,23.5512,23.9307,23.4302,23.7774,23.555,23.9049
2021-09-02 14:00:00,2021-09-02,0.0,14:00:00,2021-09-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8938,25.1765,24.7266,24.8417,25.191,24.8875,25.1649,24.8974,25.3383
2021-09-02 15:00:00,2021-09-02,0.0,15:00:00,2021-09-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7309,25.5996,24.1534,24.5449,25.2189,24.1263,25.3388,24.3922,26.0921
2021-09-02 16:00:00,2021-09-02,0.0,16:00:00,2021-09-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5369,25.1437,24.1205,24.3338,24.916,24.1377,25.0481,24.3488,25.3587
2021-09-02 17:00:00,2021-09-02,0.0,17:00:00,2021-09-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4167,25.0167,24.0746,24.2213,24.7999,24.0875,24.9045,24.3027,25.2491
2021-09-02 18:00:00,2021-09-02,0.0,18:00:00,2021-09-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3709,25.0196,24.1124,24.1738,24.7205,24.0865,24.9046,24.3618,25.2578
2021-09-02 19:00:00,2021-09-02,0.0,19:00:00,2021-09-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9527,24.7335,23.6769,23.7707,24.2533,23.6752,24.5749,23.9029,24.9969
2021-09-02 20:00:00,2021-09-02,0.0,20:00:00,2021-09-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.049,24.0374,22.823,22.9171,23.366,22.8495,23.9344,23.0625,24.2795
2021-09-02 21:00:00,2021-09-02,0.0,21:00:00,2021-09-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.188,23.4893,21.7456,22.0122,22.7349,21.7791,23.3282,22.2221,23.7538
2021-09-02 22:00:00,2021-09-02,0.0,22:00:00,2021-09-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.718,21.8582,20.3784,20.4673,21.3141,20.4759,21.7775,20.8653,22.0843
2021-09-02 23:00:00,2021-09-02,0.0,23:00:00,2021-09-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0982,21.2263,19.9393,19.8661,20.7052,20.1043,21.0955,20.3227,21.4901
2021-09-03 00:00:00,2021-09-03,0.0,00:00:00,2021-09-03 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.3717,21.3909,21.3528,21.3137,21.4312,21.2961,21.3316,21.4113,21.4514
2021-09-03 01:00:00,2021-09-03,0.0,01:00:00,2021-09-03 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.2802,20.7697,19.3542,19.0657,20.0299,19.3648,20.5338,19.7711,21.0903
2021-09-03 02:00:00,2021-09-03,0.0,02:00:00,2021-09-03 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.7513,19.517,18.4362,17.5192,18.3624,18.6978,19.187,17.9905,19.9078
2021-09-03 03:00:00,2021-09-03,0.0,03:00:00,2021-09-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4254,19.0296,17.986,17.1489,17.917,18.2854,18.8052,18.3121,19.3228
2021-09-03 04:00:00,2021-09-03,0.0,04:00:00,2021-09-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8724,19.274,16.7391,16.6897,17.0532,17.2734,19.072,16.6728,19.4785
2021-09-03 05:00:00,2021-09-03,0.0,05:00:00,2021-09-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7402,19.0096,17.1832,16.5873,17.5765,17.2206,18.7739,18.0388,19.2878
2021-09-03 06:00:00,2021-09-03,0.0,06:00:00,2021-09-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8603,19.0396,17.3085,16.8284,17.5797,17.5387,18.7876,17.5547,19.4234
2021-09-03 07:00:00,2021-09-03,0.0,07:00:00,2021-09-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6825,18.7551,16.9377,16.7285,17.0656,17.0637,18.6344,17.3363,19.1572
2021-09-03 08:00:00,2021-09-03,0.0,08:00:00,2021-09-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6187,18.6844,16.9199,16.6636,17.0641,17.0673,18.5568,17.3069,19.0759
2021-09-03 09:00:00,2021-09-03,0.0,09:00:00,2021-09-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1227,18.6864,17.6437,17.218,17.3735,17.808,18.6522,18.1219,18.979
2021-09-03 10:00:00,2021-09-03,0.0,10:00:00,2021-09-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6704,19.4323,20.1805,19.7903,20.1021,20.2561,19.3123,20.38,19.7378
2021-09-03 11:00:00,2021-09-03,0.0,11:00:00,2021-09-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2298,22.3045,21.7207,22.2542,22.5646,21.9117,22.3643,21.9407,22.3807
2021-09-03 12:00:00,2021-09-03,0.0,12:00:00,2021-09-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9844,24.1251,23.3909,24.0798,24.2744,23.6463,24.2493,23.6062,24.2034
2021-09-03 13:00:00,2021-09-03,0.0,13:00:00,2021-09-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9946,26.1862,25.5126,25.8931,26.2367,25.6945,26.1941,25.5951,26.278
2021-09-03 14:00:00,2021-09-03,0.0,14:00:00,2021-09-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5683,27.8313,26.9655,27.5326,27.8696,27.2373,27.8471,26.8997,27.9972
2021-09-03 15:00:00,2021-09-03,0.0,15:00:00,2021-09-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7664,28.5994,27.0733,27.9276,27.841,27.3242,28.8178,27.0051,28.3371
2021-09-03 16:00:00,2021-09-03,0.0,16:00:00,2021-09-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5844,28.1241,27.1952,27.3943,28.0501,27.1954,28.0357,27.5164,28.3673
2021-09-03 17:00:00,2021-09-03,0.0,17:00:00,2021-09-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9814,28.5681,27.615,27.7961,28.3493,27.6719,28.4691,27.8611,28.7491
2021-09-03 18:00:00,2021-09-03,0.0,18:00:00,2021-09-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9077,28.6195,27.6958,27.6377,28.3155,27.6397,28.4965,27.9411,28.821
2021-09-03 19:00:00,2021-09-03,0.0,19:00:00,2021-09-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9837,27.8252,26.8228,26.7258,27.3845,26.7166,27.657,27.1595,28.1008
2021-09-03 20:00:00,2021-09-03,0.0,20:00:00,2021-09-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3409,26.6087,25.1506,25.1237,25.7335,25.0708,26.4417,25.5724,26.8925
2021-09-03 21:00:00,2021-09-03,0.0,21:00:00,2021-09-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6535,25.8869,22.9514,23.3698,24.5397,22.8184,25.6211,24.0854,26.2102
2021-09-03 22:00:00,2021-09-03,0.0,22:00:00,2021-09-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6533,24.7011,22.9859,22.4353,23.7508,23.1279,24.5439,23.6203,25.0121
2021-09-03 23:00:00,2021-09-03,0.0,23:00:00,2021-09-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0622,23.8854,22.4831,21.2015,23.165,22.2534,23.6936,23.2056,24.2381
2021-09-04 00:00:00,2021-09-04,0.0,00:00:00,2021-09-04 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,23.7221,23.7602,23.6833,23.6544,23.7904,23.6152,23.6931,23.7523,23.8277
2021-09-04 01:00:00,2021-09-04,0.0,01:00:00,2021-09-04 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.5585,23.4885,22.2456,21.4589,21.9456,22.1744,23.2592,22.3698,23.7136
2021-09-04 02:00:00,2021-09-04,0.0,02:00:00,2021-09-04 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.0018,22.4025,21.1091,19.9514,20.4328,21.2616,22.2791,21.1807,22.668
2021-09-04 03:00:00,2021-09-04,0.0,03:00:00,2021-09-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7437,22.3157,19.9377,19.6714,20.3638,20.1487,21.8677,20.251,22.7713
2021-09-04 04:00:00,2021-09-04,0.0,04:00:00,2021-09-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5443,22.1863,20.3908,20.5647,20.6705,20.4347,22.1692,20.787,22.3574
2021-09-04 05:00:00,2021-09-04,0.0,05:00:00,2021-09-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2684,22.1354,21.1251,21.4158,21.3179,21.5399,22.2138,21.4685,22.3062
2021-09-04 06:00:00,2021-09-04,0.0,06:00:00,2021-09-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6488,21.8035,20.3791,20.8121,20.7313,20.6035,21.9662,20.656,22.0201
2021-09-04 07:00:00,2021-09-04,0.0,07:00:00,2021-09-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0445,22.2994,20.7871,21.0362,21.156,21.1507,22.3352,20.7793,22.3985
2021-09-04 08:00:00,2021-09-04,0.0,08:00:00,2021-09-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9507,21.1604,20.5888,20.2289,20.0285,20.792,21.2146,20.7436,21.3924
2021-09-04 09:00:00,2021-09-04,0.0,09:00:00,2021-09-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.492,21.3959,20.6033,20.3738,20.7983,20.6256,21.3715,20.8068,21.635
2021-09-04 10:00:00,2021-09-04,0.0,10:00:00,2021-09-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8782,22.3661,22.6768,22.7494,23.3882,22.7307,22.2432,23.0745,22.6469
2021-09-04 11:00:00,2021-09-04,0.0,11:00:00,2021-09-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5878,25.0858,25.2686,25.6812,25.3479,25.1931,25.3636,25.4193,24.7725
2021-09-04 12:00:00,2021-09-04,0.0,12:00:00,2021-09-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9677,26.7889,26.8159,26.8038,27.0801,26.2849,26.982,26.8433,26.8008
2021-09-04 13:00:00,2021-09-04,0.0,13:00:00,2021-09-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0497,26.8467,25.1511,25.7233,26.3056,25.119,26.6386,25.2859,26.7907
2021-09-04 14:00:00,2021-09-04,0.0,14:00:00,2021-09-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7552,25.326,24.1854,24.7532,24.7838,24.2574,25.5767,24.1001,25.1664
2021-09-04 15:00:00,2021-09-04,0.0,15:00:00,2021-09-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6096,24.1852,23.0812,23.5297,23.6792,23.0965,24.3459,23.092,23.9818
2021-09-04 16:00:00,2021-09-04,0.0,16:00:00,2021-09-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8265,23.4062,22.3439,22.6438,22.9731,22.2864,23.4306,22.4321,23.2584
2021-09-04 17:00:00,2021-09-04,0.0,17:00:00,2021-09-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.676,23.1813,22.2697,22.4866,22.8915,22.25,23.1741,22.3975,23.118
2021-09-04 18:00:00,2021-09-04,0.0,18:00:00,2021-09-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4984,22.9883,22.1422,22.3208,22.7096,22.1189,22.9772,22.2438,22.9634
2021-09-04 19:00:00,2021-09-04,0.0,19:00:00,2021-09-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0701,22.6232,21.7336,21.8655,22.3215,21.6999,22.5717,21.8564,22.6331
2021-09-04 20:00:00,2021-09-04,0.0,20:00:00,2021-09-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2447,21.838,20.9846,21.0388,21.5501,20.9465,21.7837,21.1601,21.9121
2021-09-04 21:00:00,2021-09-04,0.0,21:00:00,2021-09-04 21:00:00,3.05536e-10,1.03314e-12,6.33246e-09,4.60706e-10,0.0,1.99219e-08,2.12806e-10,5.70114e-13,0.0,19.99,21.0225,19.8386,20.0336,20.222,19.9504,21.0479,20.2234,21.0976
2021-09-04 22:00:00,2021-09-04,0.0,22:00:00,2021-09-04 22:00:00,3.73602e-10,3.37768e-11,6.54419e-09,5.16982e-06,2.38207e-10,4.52492e-05,2.09358e-08,1.42194e-09,2.07794e-12,19.6495,20.5839,19.4164,19.571,20.0022,19.4236,20.4822,19.7899,20.7242
2021-09-04 23:00:00,2021-09-04,0.0,23:00:00,2021-09-04 23:00:00,5.23726e-10,7.13617e-11,6.83401e-09,9.37462e-06,4.0511e-10,9.87083e-05,3.4022e-08,3.77481e-09,3.1195e-12,19.3839,20.319,19.123,19.3239,19.7138,19.0875,20.2729,19.4901,20.4244
2021-09-05 00:00:00,2021-09-05,0.0,00:00:00,2021-09-05 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.7737,21.8049,21.7425,21.7415,21.8058,21.7141,21.7689,21.771,21.8408
2021-09-05 01:00:00,2021-09-05,0.0,01:00:00,2021-09-05 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.2751,21.1081,18.0791,18.158,18.8992,18.0828,21.0432,18.5682,21.2867
2021-09-05 02:00:00,2021-09-05,0.0,02:00:00,2021-09-05 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.2354,20.8518,17.9758,18.0789,18.804,17.9364,20.8251,18.4602,20.9778
2021-09-05 03:00:00,2021-09-05,0.0,03:00:00,2021-09-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0521,20.6953,17.6979,17.9789,18.554,17.6822,20.6029,18.174,20.8614
2021-09-05 04:00:00,2021-09-05,0.0,04:00:00,2021-09-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7442,20.2163,17.4169,17.6572,18.2047,17.4213,20.0945,17.7769,20.4
2021-09-05 05:00:00,2021-09-05,0.0,05:00:00,2021-09-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4847,19.8402,17.0997,17.3257,18.0417,17.0807,19.6885,17.5587,19.9763
2021-09-05 06:00:00,2021-09-05,0.0,06:00:00,2021-09-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7701,19.5571,17.6952,18.7778,17.4799,17.106,19.8926,17.7659,19.7128
2021-09-05 07:00:00,2021-09-05,0.0,07:00:00,2021-09-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9932,19.1991,19.0551,19.4003,17.2845,19.0812,19.4702,18.9914,19.3618
2021-09-05 08:00:00,2021-09-05,0.0,08:00:00,2021-09-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0381,18.8715,18.4967,18.366,17.1298,18.2296,19.0355,18.2809,19.1194
2021-09-05 09:00:00,2021-09-05,0.0,09:00:00,2021-09-05 09:00:00,3.70948e-11,2.20253e-08,8.99669e-14,8.17738e-10,4.17767e-13,1.96784e-10,8.53947e-06,0.0,1.51146e-12,16.7448,18.4683,17.3819,16.6628,16.8722,17.2407,18.5211,17.4592,18.5668
2021-09-05 10:00:00,2021-09-05,0.0,10:00:00,2021-09-05 10:00:00,0.00818467,0.00484303,0.000159974,0.011925,0.00115227,0.000312662,0.0065207,1.86959e-05,0.000155701,18.1275,18.3953,18.1996,18.1187,18.2043,18.4112,18.4332,18.5859,18.4547
2021-09-05 11:00:00,2021-09-05,0.0,11:00:00,2021-09-05 11:00:00,0.00826977,0.00484305,0.000168786,0.0131232,0.00123812,0.000353108,0.00726088,2.06851e-05,0.000155832,18.8545,18.8045,19.1729,18.9416,18.8973,19.451,18.8109,19.3087,18.9349
2021-09-05 12:00:00,2021-09-05,0.0,12:00:00,2021-09-05 12:00:00,0.00826977,0.00484303,0.000168786,0.0131232,0.00123812,0.000353107,0.00725234,2.06851e-05,0.000155832,21.6738,20.743,21.4778,21.4139,22.327,21.5423,20.3918,21.8688,21.5359
2021-09-05 13:00:00,2021-09-05,0.0,13:00:00,2021-09-05 13:00:00,8.50977e-05,2.65427e-08,8.81162e-06,0.00119817,8.58542e-05,4.04454e-05,0.000740181,1.98912e-06,1.30764e-07,23.841,23.8973,23.1714,23.8819,24.2007,23.4727,23.8951,23.388,24.099
2021-09-05 14:00:00,2021-09-05,0.0,14:00:00,2021-09-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3882,24.1167,22.726,23.6526,23.5872,23.1832,24.4471,22.6808,24.0813
2021-09-05 15:00:00,2021-09-05,0.0,15:00:00,2021-09-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1236,23.7558,22.536,23.2194,23.3625,22.8344,23.8826,22.5029,23.8158
2021-09-05 16:00:00,2021-09-05,0.0,16:00:00,2021-09-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0598,23.6667,22.5641,23.0395,23.3914,22.7218,23.6827,22.6549,23.7915
2021-09-05 17:00:00,2021-09-05,0.0,17:00:00,2021-09-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8114,23.3802,22.3947,22.7433,23.1193,22.51,23.3724,22.4863,23.5086
2021-09-05 18:00:00,2021-09-05,0.0,18:00:00,2021-09-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.138,23.7656,22.769,22.9944,23.4617,22.8229,23.7186,22.9427,23.9229
2021-09-05 19:00:00,2021-09-05,0.0,19:00:00,2021-09-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7988,23.5127,22.538,22.5959,23.1693,22.4778,23.3449,22.7859,23.7612
2021-09-05 20:00:00,2021-09-05,0.0,20:00:00,2021-09-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2782,23.2292,21.937,22.165,22.5735,21.9494,23.0699,22.2112,23.4809
2021-09-05 21:00:00,2021-09-05,0.0,21:00:00,2021-09-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0354,23.0654,20.299,21.0599,21.6088,20.4489,22.8122,21.1442,23.3984
